Time [ns],V(U1B5_M_DQ_0__B2) [V]
12.69870121,0.874601281
12.69879356,0.874478205
12.69888591,0.874356084
12.69897826,0.874234869
12.69907061,0.874113805
12.69919141,0.873954554
12.6993122,0.873794189
12.69943299,0.873633574
12.6996412,0.873357859
12.69980246,0.873144985
12.70001499,0.872864029
12.70022752,0.872582664
12.70049495,0.87222912
12.70076238,0.871876187
12.70116271,0.871347987
12.70166103,0.870690623
12.70265765,0.869375447
12.70390888,0.867718679
12.70580176,0.8651902
12.7076,0.86275537
12.70791392,0.862326119
12.70822785,0.861895722
12.70941484,0.860252593
12.71060183,0.858594357
12.71297581,0.855242308
12.71695242,0.849522681
12.72092903,0.843685159
12.72608735,0.835956868
12.73124567,0.828064352
12.736404,0.820024664
12.74156232,0.811870751
12.74672065,0.803653782
12.75187897,0.795437011
12.7570373,0.787287099
12.76219562,0.779269027
12.76735395,0.771445753
12.77251227,0.763878543
12.7776706,0.756624509
12.78282892,0.749731402
12.78798725,0.743234468
12.79314557,0.737155127
12.7983039,0.73149989
12.80346222,0.726260808
12.80862055,0.721418472
12.81377887,0.716939886
12.81893719,0.712785049
12.82409552,0.708903835
12.82925384,0.705218445
12.83441217,0.701619508
12.83957049,0.697969875
12.84472882,0.694100762
12.84988714,0.689811305
12.85504547,0.684875334
12.86020379,0.679043973
12.86536212,0.672054024
12.87052044,0.663629391
12.87567877,0.653481163
12.87981072,0.643918977
12.88394268,0.632928258
12.88807464,0.620399346
12.892,0.607018343
12.89318699,0.602618636
12.89437398,0.598087291
12.89674797,0.588701193
12.90116458,0.569987478
12.90689171,0.543363619
12.91261884,0.514428484
12.91834597,0.483685115
12.9240731,0.451674406
12.92861156,0.425748718
12.93094666,0.412301659
12.9318365,0.407167018
12.93203674,0.40592932
12.93223699,0.404690003
12.93233199,0.4041069
12.93242699,0.403528723
12.932522,0.402954842
12.932617,0.402383947
12.932712,0.401815181
12.93280701,0.401248385
12.9329346,0.400490549
12.93309034,0.399570679
12.93324607,0.398655176
12.93350866,0.397118131
12.93377125,0.395587948
12.93414648,0.393411728
12.9345217,0.391244663
12.93513429,0.387721086
12.93574688,0.384211947
12.93672542,0.378629485
12.93806076,0.371045398
12.93939609,0.363491007
12.94073143,0.355960862
12.942,0.348828222
12.94318699,0.342183898
12.94437398,0.335565204
12.94674797,0.322402851
12.94989004,0.305196021
12.95303212,0.288307414
12.95617419,0.271797539
12.95931627,0.25570862
12.96245834,0.240071922
12.96560042,0.224906621
12.969431,0.207069593
12.9740433,0.186542762
12.9786556,0.167033046
12.98326791,0.148505385
12.98788021,0.130918112
12.99369779,0.110026396
12.99951538,0.090551238
13.00533296,0.072493642
13.01115054,0.055851557
13.01696812,0.040590055
13.0227857,0.026635163
13.02860329,0.01389099
13.03442087,0.002261187
13.04023845,-0.008335988
13.04605603,-0.017969384
13.05187361,-0.026704431
13.0576912,-0.034613989
13.06350878,-0.041780199
13.06932636,-0.048284626
13.07514394,-0.054194593
13.08096152,-0.059558979
13.08677911,-0.064412925
13.09259669,-0.068788357
13.09841427,-0.072721178
13.10423185,-0.0762535
13.10984404,-0.079323297
13.11545623,-0.082100596
13.12106842,-0.084612454
13.1264,-0.086767747
13.12672555,-0.086891813
13.1270511,-0.087015079
13.12823809,-0.087454263
13.12942509,-0.087883526
13.13179907,-0.088718072
13.1360922,-0.090139297
13.14167723,-0.091816838
13.14726227,-0.093304958
13.1528473,-0.09460794
13.15843234,-0.095715222
13.16298111,-0.096450065
13.16588041,-0.096827153
13.16746432,-0.09696642
13.16840923,-0.097047552
13.16908387,-0.097108142
13.16975851,-0.097167217
13.17043316,-0.097221043
13.1715019,-0.097290969
13.17311997,-0.097354716
13.17480204,-0.097362674
13.1764,-0.09731416
13.17672555,-0.097296491
13.1770511,-0.097276667
13.17823809,-0.09717795
13.17942509,-0.097054701
13.18179907,-0.096751848
13.18562868,-0.096106712
13.18945828,-0.095276811
13.19328789,-0.094259169
13.19819268,-0.092648638
13.20309747,-0.090649812
13.20800226,-0.088246203
13.21290705,-0.08546589
13.21781183,-0.082373768
13.22271662,-0.079050327
13.22762141,-0.075567533
13.2325262,-0.071979695
13.23847739,-0.067552716
13.24442858,-0.063128322
13.25037977,-0.058799585
13.25633096,-0.054641947
13.26228215,-0.0506906
13.26823334,-0.046927362
13.27418454,-0.043285612
13.28013573,-0.039681149
13.28608692,-0.036044939
13.29203811,-0.032335505
13.2979893,-0.02853481
13.30394049,-0.024637019
13.30989168,-0.020639788
13.31584287,-0.01654442
13.32179406,-0.012364297
13.32774525,-0.008131459
13.33369644,-0.003896254
13.33964763,0.000293239
13.34500266,0.004003229
13.35035769,0.007661243
13.35571272,0.011294239
13.3608,0.014759383
13.36198699,0.015574097
13.36317398,0.016392638
13.36554797,0.018039212
13.3697265,0.020974415
13.37572939,0.025279145
13.38173228,0.029679344
13.38773517,0.034157319
13.39357436,0.038565424
13.39941356,0.042994829
13.40039061,0.043736347
13.40165624,0.044815798
13.40220416,0.045281923
13.40275207,0.045728736
13.40329999,0.04615817
13.40405475,0.046731876
13.40480951,0.047293467
13.40578593,0.048009749
13.40705531,0.048931181
13.40897566,0.050315989
13.4108,0.051629198
13.41198699,0.052483717
13.41317398,0.053336704
13.41554797,0.055034131
13.41923769,0.057621349
13.42292741,0.060106178
13.42773459,0.063132383
13.43254176,0.065880032
13.43734894,0.068330132
13.44215611,0.070477258
13.44793484,0.07266823
13.45371356,0.074469407
13.45949228,0.075931703
13.465271,0.077101629
13.47104972,0.078008041
13.47682844,0.078665386
13.48260716,0.079081709
13.48838588,0.079271325
13.4941646,0.079262775
13.49994332,0.079093354
13.50572204,0.078803515
13.51150076,0.078428267
13.51727948,0.077997963
13.5230582,0.077539295
13.52883692,0.077081485
13.53461564,0.076655581
13.54039436,0.076292433
13.54617308,0.076019606
13.5519518,0.075854888
13.55773052,0.075804828
13.56350924,0.07586635
13.56928796,0.076026112
13.57506668,0.076264221
13.58016372,0.07652254
13.58526077,0.076811749
13.59035781,0.077118174
13.5952,0.077413307
13.59553718,0.077433813
13.59587436,0.07745428
13.59706135,0.077525598
13.59824834,0.07759642
13.60062232,0.077736363
13.60521166,0.077996546
13.61126476,0.078301815
13.61245175,0.078353513
13.61363874,0.078401976
13.61601273,0.078489784
13.62040863,0.078610106
13.62620354,0.07865498
13.63101277,0.078563799
13.63347008,0.078463719
13.6349724,0.078382651
13.63516714,0.078370997
13.63543318,0.078272219
13.63548561,0.078243947
13.63553805,0.078215466
13.63559048,0.078188201
13.63564292,0.078162948
13.63569535,0.078139867
13.63574778,0.07811872
13.63581404,0.078094117
13.6358683,0.078075239
13.63587396,0.078073329
13.63588053,0.078069611
13.63588349,0.078067654
13.63588645,0.078065669
13.63588941,0.078063703
13.63589336,0.07806112
13.63589848,0.078057803
13.6359036,0.078054488
13.63590873,0.07805114
13.635916,0.078046286
13.63592327,0.078041283
13.63593054,0.078036118
13.63593782,0.078030796
13.63594722,0.078023709
13.63595663,0.078016435
13.63596898,0.078006694
13.6359854,0.077993579
13.63600554,0.077977507
13.63602568,0.077961679
13.63604582,0.077946243
13.63606595,0.077931281
13.63609056,0.077913683
13.63612119,0.07789285
13.63616095,0.077867509
13.63621498,0.077835858
13.63628434,0.077799115
13.63638026,0.077753474
13.63647617,0.077711958
13.63657209,0.07767377
13.63666801,0.077639056
13.63684307,0.077585154
13.63696879,0.077553032
13.63709451,0.077524777
13.63728574,0.077486966
13.63747696,0.077454876
13.63780958,0.077411496
13.6381422,0.077379582
13.63861477,0.077347252
13.63908733,0.077326207
13.63975142,0.077308721
13.64080139,0.077293142
13.64191496,0.077274136
13.64302853,0.07723677
13.64414211,0.077169814
13.6452,0.077072369
13.64553718,0.07703194
13.64587436,0.076987717
13.64706135,0.076787119
13.64824834,0.076544737
13.65062232,0.075966199
13.65299631,0.075271478
13.65537029,0.074477889
13.65774427,0.073606075
13.66011826,0.072672819
13.66249224,0.07168912
13.66486622,0.070661784
13.66776143,0.069358017
13.67065665,0.068009333
13.67355186,0.066629681
13.6772554,0.064841996
13.68095893,0.063045784
13.68466247,0.061245086
13.68836601,0.05943005
13.69206955,0.057583337
13.6968598,0.055126406
13.70165006,0.052596475
13.70644032,0.050030822
13.71219892,0.046980223
13.71795752,0.044046426
13.72371612,0.041280314
13.72947472,0.038701351
13.73523333,0.036316679
13.74099193,0.034141181
13.74675053,0.032205416
13.75250913,0.030547334
13.75826773,0.029195803
13.76402633,0.028156167
13.76978493,0.027410729
13.77554354,0.026932625
13.78130214,0.026689897
13.78706074,0.02664313
13.79281934,0.02674193
13.79857794,0.026922415
13.80433654,0.027107456
13.81009515,0.027210653
13.81503308,0.027169671
13.81997102,0.026956674
13.82490896,0.026538988
13.8296,0.025930212
13.83046831,0.025790125
13.83133662,0.025642013
13.83307324,0.025324832
13.83654648,0.024592324
13.8418795,0.023197461
13.84721253,0.021491784
13.85254555,0.019522228
13.85787858,0.017358006
13.8632116,0.015095305
13.86854463,0.012850415
13.86927605,0.012548457
13.86968511,0.012260238
13.8699277,0.012084946
13.87011348,0.011961373
13.87026189,0.011870758
13.87041031,0.011785885
13.87059707,0.011685264
13.87078383,0.011590543
13.87104896,0.01146434
13.87131409,0.011345231
13.87169564,0.011182743
13.8721537,0.010998538
13.87280633,0.010751142
13.87383442,0.010386391
13.87512861,0.009956676
13.87664434,0.009479426
13.87816006,0.009018396
13.8796,0.008588919
13.8807259,0.008257956
13.8818518,0.007931198
13.8841036,0.0072932
13.88726665,0.006453861
13.89042971,0.005710427
13.89424852,0.004980797
13.89806733,0.004470971
13.90188614,0.004208621
13.90570494,0.00421092
13.90952375,0.004485441
13.91334256,0.005029492
13.91716137,0.005826997
13.92195259,0.007137213
13.92674381,0.008722057
13.93153502,0.01051054
13.93632624,0.012450344
13.94111746,0.014509447
13.94590868,0.016669187
13.9506999,0.018915894
13.95549112,0.021230863
13.96028234,0.02358699
13.96507356,0.025954436
13.96986478,0.028307614
13.974656,0.03062931
13.97944722,0.03291121
13.98423843,0.035150785
13.99003862,0.037801963
13.99583881,0.040376808
14.001639,0.042854853
14.00743918,0.045212091
14.01323937,0.047426848
14.01903956,0.049481963
14.02483974,0.051363653
14.03063993,0.053055328
14.03644012,0.054535563
14.04224031,0.05578335
14.04774909,0.056734417
14.05325787,0.05744747
14.05876666,0.057922845
14.064,0.058165404
14.0643488,0.05817408
14.06469761,0.058181945
14.06582351,0.058198702
14.06694941,0.05820707
14.06920121,0.058203247
14.07333132,0.058120654
14.07858851,0.057880672
14.0838457,0.057515313
14.08910289,0.057061724
14.09436008,0.056563203
14.09933221,0.056096608
14.10262377,0.055812705
14.10648012,0.055856539
14.10814345,0.055905973
14.10962612,0.05594139
14.11182264,0.055995492
14.114,0.056072851
14.1143488,0.05608882
14.11469761,0.056105886
14.11582351,0.056173377
14.11694941,0.056254045
14.11920121,0.056449121
14.12298737,0.056891739
14.1284202,0.057778669
14.13385304,0.058931528
14.13928587,0.060305167
14.14471871,0.061860092
14.15015155,0.063575465
14.15558438,0.06544963
14.16101722,0.067487012
14.16645006,0.069686709
14.17188289,0.072031034
14.17731573,0.074484542
14.18274856,0.077001032
14.1881814,0.079533258
14.19361424,0.082043015
14.19904707,0.084499031
14.20447991,0.08687102
14.20991274,0.08911793
14.21534558,0.091185632
14.22077842,0.093006425
14.22621125,0.094507711
14.23164409,0.095620936
14.23707692,0.096307527
14.24250976,0.096577461
14.2479426,0.096491502
14.25337543,0.096156124
14.25880827,0.095719852
14.2642411,0.095373434
14.26967394,0.095351689
14.27510678,0.095933735
14.28053961,0.097442682
14.28506123,0.099658683
14.28958285,0.102991991
14.29410446,0.107662435
14.2984,0.113492753
14.2995259,0.115306548
14.3006518,0.117222834
14.3029036,0.121310981
14.30706321,0.129879507
14.31252969,0.143235502
14.31799616,0.158889471
14.32346263,0.176633682
14.32892911,0.196206924
14.33385845,0.21519434
14.33716568,0.228537449
14.33836851,0.233497009
14.33906698,0.236501489
14.3395778,0.23870356
14.33997767,0.240416794
14.34037754,0.242122092
14.3409166,0.244414855
14.34145565,0.246705764
14.34219765,0.249861815
14.34321624,0.254204892
14.34452858,0.25982339
14.34651393,0.268377829
14.3484,0.276565148
14.3495259,0.281488051
14.3506518,0.286426109
14.3529036,0.296330207
14.35692003,0.314034692
14.36093647,0.331687368
14.36495291,0.349182919
14.36896934,0.36643561
14.37298578,0.383388824
14.37789049,0.403650021
14.38279521,0.423424569
14.38769992,0.442733214
14.39260463,0.461593261
14.39750934,0.480019403
14.40241406,0.49801558
14.40731877,0.515566068
14.41222348,0.532649373
14.41712819,0.549247884
14.4220329,0.565352919
14.42693762,0.580963739
14.43184233,0.596090677
14.43674704,0.610752074
14.44165175,0.624962614
14.4477273,0.641956163
14.45380284,0.65827977
14.45987839,0.67392783
14.46595394,0.688899255
14.47202948,0.703197938
14.47810503,0.716825856
14.48418057,0.729786524
14.49025612,0.742085424
14.49633167,0.753728584
14.50240721,0.764725471
14.50848276,0.77509361
14.5145583,0.784857471
14.52063385,0.794042609
14.52670939,0.802667689
14.5328,0.810762513
14.53316043,0.811223362
14.53352086,0.811682273
14.53464676,0.813096853
14.53577266,0.814492713
14.53802446,0.817237751
14.54200662,0.821920007
14.54756621,0.828061539
14.55312581,0.833719716
14.5586854,0.838871943
14.564245,0.843486313
14.56894247,0.846944892
14.57175466,0.848817064
14.5723295,0.849181262
14.57262628,0.849366823
14.57276976,0.849455927
14.57285876,0.84947751
14.57289523,0.849480762
14.5729238,0.849482278
14.57295237,0.849483581
14.57298094,0.849485138
14.57300951,0.849487266
14.57304722,0.849491251
14.57308493,0.849496706
14.57312264,0.849503605
14.57317042,0.849514175
14.5732305,0.849529704
14.573324,0.849556781
14.5734175,0.849585568
14.57348851,0.849608183
14.57350483,0.849613474
14.57352027,0.849618527
14.57352272,0.849617314
14.57352462,0.849616163
14.57352706,0.849614568
14.57352949,0.849612915
14.57353282,0.849610595
14.57353616,0.849608234
14.57353949,0.84960585
14.57354362,0.84960289
14.57354867,0.849599305
14.57355493,0.849594961
14.57356118,0.849590777
14.57356744,0.849586783
14.5735737,0.849582992
14.57358136,0.849578616
14.57358903,0.849574516
14.5735967,0.849570657
14.57360687,0.849565839
14.57361958,0.849560158
14.57363627,0.84955303
14.57365295,0.84954602
14.57366963,0.84953894
14.57368631,0.849531668
14.573703,0.849524139
14.57372337,0.849514551
14.57374808,0.849502319
14.57377997,0.849485556
14.5738257,0.849459688
14.57388471,0.849423439
14.57394371,0.849384555
14.57402086,0.849331037
14.57413438,0.84924934
14.57421646,0.849188932
14.57429853,0.849127249
14.5744036,0.849045678
14.57450866,0.848960898
14.57461373,0.848873547
14.57471879,0.848784683
14.5748619,0.848662368
14.575005,0.848538533
14.57519665,0.84836952
14.5753883,0.848197318
14.57557994,0.848023178
14.57584549,0.847779728
14.57611103,0.847533698
14.57650099,0.847168439
14.57704307,0.846655444
14.57776927,0.845961398
14.57904287,0.844732642
14.58096961,0.842864062
14.5828,0.84109221
14.58316043,0.840744635
14.58352086,0.840397559
14.58464676,0.83931736
14.58577266,0.838239505
14.58802446,0.836084825
14.59120054,0.833028803
14.59437663,0.829926707
14.59755271,0.82675938
14.60139197,0.822838373
14.60642763,0.817572801
14.61146328,0.812219643
14.61649894,0.80681643
14.6215346,0.801374045
14.62657025,0.795894652
14.63160591,0.790396007
14.63664156,0.784924158
14.64167722,0.779547103
14.64671288,0.774335261
14.65174853,0.769341487
14.65678419,0.764590781
14.66181984,0.760084609
14.6668555,0.755812988
14.67189116,0.751764634
14.67692681,0.747929099
14.68196247,0.744295003
14.68699812,0.740844802
14.69203378,0.737548356
14.69706944,0.734360609
14.70210509,0.731216473
14.70714075,0.728026796
14.7121764,0.724683379
14.71721206,0.721060878
14.72224772,0.717016051
14.72728337,0.712381186
14.73231903,0.706965822
14.73735469,0.700564106
14.74239034,0.692955575
14.747426,0.683906514
14.75246165,0.673175462
14.75749731,0.660515406
14.76247305,0.64591599
14.7672,0.630015313
14.7683259,0.625873518
14.7694518,0.62161827
14.7717036,0.612828384
14.77574026,0.596051243
14.78133322,0.570665656
14.78692618,0.543076537
14.79251914,0.513713525
14.7981121,0.483047883
14.80294448,0.455859095
14.80541047,0.441827051
14.80635588,0.436428968
14.80719799,0.431615735
14.80736475,0.430590978
14.80749343,0.429795489
14.80759244,0.429186843
14.80769146,0.428584262
14.80776643,0.428132006
14.80784141,0.427682303
14.80795062,0.427030123
14.80805984,0.426380666
14.80816906,0.425734107
14.80837069,0.424548513
14.80851976,0.423677608
14.80866883,0.42280989
14.80886567,0.421667714
14.80906251,0.420529582
14.80935756,0.41883047
14.80965261,0.41713756
14.81010452,0.41455365
14.81066997,0.411333179
14.81148097,0.406732809
14.81287103,0.398882893
14.81433848,0.390628664
14.81580592,0.382397866
14.8172,0.374596358
14.8183259,0.368314204
14.8194518,0.362047296
14.8217036,0.349561242
14.82470186,0.333085561
14.82770013,0.316841753
14.8306984,0.300880891
14.83369667,0.285242342
14.83669494,0.269952271
14.83969321,0.255028394
14.84329418,0.237606777
14.84766475,0.217206514
14.85203532,0.197616586
14.85640589,0.178814368
14.86077647,0.160770527
14.86514704,0.143461857
14.86951761,0.126876992
14.8747682,0.10792348
14.88001879,0.090063991
14.88526937,0.073326791
14.89051996,0.057714568
14.89577055,0.043196094
14.90102114,0.029717867
14.90627173,0.017224983
14.91152232,0.005671469
14.9167729,-0.004978024
14.92202349,-0.014755276
14.92727408,-0.023696656
14.93252467,-0.031851505
14.93777526,-0.03927871
14.94302584,-0.046036163
14.94827643,-0.052171764
14.95352702,-0.057723373
14.95877761,-0.062720372
14.9640282,-0.067191383
14.96927879,-0.071171909
14.97452937,-0.074704727
